"spkid","full_name"
20162979,"162979 (2001 RA12)"
20162980,"162980 (2001 RR17)"
20162998,"162998 (2001 SK162)"
20163000,"163000 (2001 SW169)"
20163001,"163001 (2001 SE170)"
20163014,"163014 (2001 UA5)"
20163015,"163015 (2001 UX16)"
20163023,"163023 (2001 XU1)"
20163026,"163026 (2001 XR30)"
20163051,"163051 (2001 YJ4)"
20163067,"163067 (2002 AP3)"
20163070,"163070 (2002 AO7)"
20163081,"163081 (2002 AG29)"
20163132,"163132 (2002 CU11)"
20163191,"163191 (2002 EQ9)"
20163243,"163243 (2002 FB3)"
20163249,"163249 (2002 GT)"
20163250,"163250 (2002 GH1)"
20163252,"163252 (2002 GD11)"
20163295,"163295 (2002 HW)"
20163335,"163335 (2002 LJ)"
20163348,"163348 (2002 NN4)"
20163364,"163364 (2002 OD20)"
20163373,"163373 (2002 PZ39)"
20163412,"163412 (2002 RV25)"
20163454,"163454 (2002 RN129)"
20163667,"163667 (2002 WC1)"
20163679,"163679 (2002 XG84)"
20163683,"163683 (2002 YP2)"
20163691,"163691 (2003 BB43)"
20163692,"163692 (2003 CY18)"
20163693,"163693 Atira (2003 CP20)"
20163694,"163694 (2003 DP13)"
20163696,"163696 (2003 EB50)"
20163697,"163697 (2003 EF54)"
20163732,"163732 (2003 KP2)"
20163758,"163758 (2003 OS13)"
20163760,"163760 (2003 OR14)"
20163818,"163818 (2003 RX7)"
20163899,"163899 (2003 SD220)"
20163902,"163902 (2003 SW222)"
20164120,"164120 (2003 YK)"
20164121,"164121 (2003 YT1)"
20164184,"164184 (2004 BF68)"
20164201,"164201 (2004 EC)"
20164202,"164202 (2004 EW)"
20164206,"164206 (2004 FN18)"
20164207,"164207 Cardea (2004 GU9)"
20164211,"164211 (2004 JA27)"
20164214,"164214 (2004 LZ11)"
20164215,"164215 Doloreshill (2004 MF6)"
20164216,"164216 (2004 OT11)"
20164217,"164217 (2004 PT42)"
20164221,"164221 (2004 QE20)"
20164222,"164222 (2004 RN9)"
20164294,"164294 (2004 XZ130)"
20164341,"164341 (2005 CO)"
20164342,"164342 (2005 CP)"
20164400,"164400 (2005 GN59)"
20168044,"168044 (2005 SG)"
20168318,"168318 (1989 DA)"
20168378,"168378 (1997 ET30)"
20168791,"168791 (2000 SQ43)"
20169352,"169352 (2001 UY16)"
20169675,"169675 (2002 JM97)"
20170013,"170013 (2002 UO3)"
20170086,"170086 (2002 XR14)"
20170502,"170502 (2003 WM7)"
20170891,"170891 (2004 TY16)"
20170903,"170903 (2004 WS2)"
20171486,"171486 (1996 MO)"
20171576,"171576 (1999 VP11)"
20171819,"171819 (2001 FZ6)"
20171839,"171839 (2001 JM1)"
20172034,"172034 (2001 WR1)"
20172678,"172678 (2003 YM137)"
20172718,"172718 (2004 BD85)"
20172722,"172722 (2004 BV102)"
20172974,"172974 (2005 YW55)"
20173232,"173232 (1998 XC9)"
20173561,"173561 (2000 YV137)"
20173664,"173664 (2001 JU2)"
20173689,"173689 (2001 PK9)"
20174050,"174050 (2002 CC19)"
20174806,"174806 (2003 XL)"
20174881,"174881 (2004 BU58)"
20175114,"175114 (2004 QQ)"
20175189,"175189 (2005 EC224)"
20175706,"175706 (1996 FG3)"
20175729,"175729 (1998 BB10)"
20175921,"175921 (2000 DM1)"
20177016,"177016 (2003 BM47)"
20177049,"177049 (2003 EE16)"
20177255,"177255 (2003 WC25)"
20177614,"177614 (2004 HK33)"
20177651,"177651 (2004 XM14)"
20178601,"178601 (2000 CG59)"
20178871,"178871 (2001 MA8)"
20179806,"179806 (2002 TD66)"
20180186,"180186 (2003 QZ30)"
20183548,"183548 (2003 HU42)"
20184266,"184266 (2004 VW14)"
20184990,"184990 (2006 KE89)"
20185702,"185702 (1998 HK3)"
20185716,"185716 (1998 SF35)"
20185851,"185851 (2000 DP107)"
20185853,"185853 (2000 ER70)"
20186822,"186822 (2004 FE31)"
20186823,"186823 (2004 FN32)"
20186844,"186844 (2004 GA1)"
20187026,"187026 (2005 EK70)"
20187040,"187040 (2005 JS108)"
20188174,"188174 (2002 JC)"
20188452,"188452 (2004 HE62)"
20189008,"189008 (1996 FR3)"
20189011,"189011 Ogmios (1997 NJ6)"
20189040,"189040 (2000 MU1)"
20189058,"189058 (2000 UT16)"
20189062,"189062 (2000 VA45)"
20189173,"189173 (2002 XY4)"
20189263,"189263 (2005 CA)"
20189552,"189552 (2000 RL77)"
20189630,"189630 (2001 LE6)"
20189700,"189700 (2001 TA45)"
20189865,"189865 (2003 NC)"
20189973,"189973 (2003 XE11)"
20190119,"190119 (2004 VA64)"
20190135,"190135 (2005 QE30)"
20190161,"190161 (2005 TJ174)"
20190166,"190166 (2005 UP156)"
20190208,"190208 (2006 AQ)"
20190491,"190491 (2000 FJ10)"
20190758,"190758 (2001 QH96)"
20190788,"190788 (2001 RT17)"
20191094,"191094 (2002 EA3)"
20192559,"192559 (1998 VO)"
20192563,"192563 (1998 WZ6)"
20192642,"192642 (1999 RD32)"
20193178,"193178 (2000 PK5)"
20194006,"194006 (2001 SG10)"
20194126,"194126 (2001 SG276)"
20194268,"194268 (2001 UY4)"
20194386,"194386 (2001 VG5)"
20196068,"196068 (2002 TW55)"
20196256,"196256 (2003 EH1)"
20196625,"196625 (2003 RM10)"
20197588,"197588 (2004 HE12)"
20198752,"198752 (2005 EA60)"
20198856,"198856 (2005 LR3)"
20199003,"199003 (2005 WJ56)"
20199145,"199145 (2005 YY128)"
20199801,"199801 (2007 AE12)"
20200754,"200754 (2001 WA25)"
20200840,"200840 (2001 XN254)"
20202411,"202411 (2005 RC)"
20202435,"202435 (2005 XH8)"
20202683,"202683 (2006 US216)"
20203015,"203015 (1999 YF3)"
20203217,"203217 (2001 FX9)"
20203471,"203471 (2002 AU4)"
20204131,"204131 (2003 YL)"
20204232,"204232 (2004 DG2)"
20205378,"205378 (2001 BJ16)"
20205388,"205388 (2001 DV8)"
20205744,"205744 (2002 BK25)"
20206359,"206359 (2003 QM47)"
20206378,"206378 (2003 RB)"
20206910,"206910 (2004 NL8)"
20207398,"207398 (2006 AS2)"
20207945,"207945 (1991 JW)"
20207970,"207970 (1996 BZ3)"
20208023,"208023 (1999 AQ10)"
20208115,"208115 (2000 CT101)"
20208565,"208565 (2002 CT11)"
20208617,"208617 (2002 EB3)"
20209215,"209215 (2003 WP25)"
20209924,"209924 (2005 WS55)"
20210012,"210012 (2006 KT1)"
20211871,"211871 (2004 HO)"
20211914,"211914 (2004 RM251)"
20212359,"212359 (2006 EV52)"
20212546,"212546 (2006 SV19)"
20213053,"213053 (1998 WT30)"
20213869,"213869 (2003 SG170)"
20214088,"214088 (2004 JN13)"
20214869,"214869 (2007 PA8)"
20215167,"215167 (2000 EL26)"
20215188,"215188 (2000 NM)"
20215442,"215442 (2002 MQ3)"
20215588,"215588 (2003 HF2)"
20215757,"215757 (2004 FU64)"
20216115,"216115 (2006 SU19)"
20216258,"216258 (2006 WH1)"
20216523,"216523 (2001 HY7)"
20216689,"216689 (2004 HM1)"
20216707,"216707 (2004 XP164)"
20216985,"216985 (2000 QK130)"
20217013,"217013 (2001 AA50)"
20217390,"217390 (2005 CW25)"
20217430,"217430 (2005 SN25)"
20217628,"217628 Lugh (1990 HA)"
20217796,"217796 (2000 TO64)"
20217807,"217807 (2000 XK44)"
20217837,"217837 (2001 LC)"
20218017,"218017 (2001 XV266)"
20218863,"218863 (2006 WO127)"
20219021,"219021 (1991 LH)"
20219071,"219071 (1997 US9)"
20219527,"219527 (2001 QK142)"
20220124,"220124 (2002 TE66)"
20220839,"220839 (2004 VA)"
20220909,"220909 (2005 EO1)"
20221455,"221455 (2006 BC10)"
20221787,"221787 (2007 VZ30)"
20221980,"221980 (1996 EO)"
20222008,"222008 (1998 QQ63)"
20222073,"222073 (1999 HY1)"
20222165,"222165 (2000 AX93)"
20222869,"222869 (2002 FB6)"
20223456,"223456 (2003 UB10)"
20224926,"224926 (2007 DA41)"
20225312,"225312 (1996 XB27)"
20225416,"225416 (1999 YC)"
20225586,"225586 (2000 WS67)"
20225900,"225900 (2002 AF3)"
20226198,"226198 (2002 UN3)"
20226219,"226219 (2002 VT85)"
20226514,"226514 (2003 UX34)"
20226554,"226554 (2003 WR21)"
20228368,"228368 (2000 WK10)"
20228502,"228502 (2001 TE2)"
20228587,"228587 (2002 AP7)"
20229007,"229007 (2003 XF11)"
20229672,"229672 (2006 WR1)"
20230089,"230089 (2000 WP148)"
20230111,"230111 (2001 BE10)"
20230118,"230118 (2001 DB3)"
20230420,"230420 (2002 PP6)"
20230549,"230549 (2003 BH)"
20230599,"230599 (2003 FJ1)"
20230979,"230979 (2005 AT42)"
20231134,"231134 (2005 TU45)"
20231792,"231792 (2000 DH8)"
20231937,"231937 (2001 FO32)"
20232368,"232368 (2003 AZ2)"
20232382,"232382 (2003 BT47)"
20232691,"232691 (2004 AR1)"
20234061,"234061 (1999 HE1)"
20234145,"234145 (2000 EW70)"
20234341,"234341 (2001 FZ57)"
20235086,"235086 (2003 HW11)"
20235700,"235700 (2004 TR13)"
20235756,"235756 (2004 VC)"
20236716,"236716 (2007 FV42)"
20237442,"237442 (1999 TA10)"
20237551,"237551 (2000 WQ19)"
20237805,"237805 (2002 CF26)"
20238063,"238063 (2003 EG)"
20238456,"238456 (2004 RK)"
20239849,"239849 (1999 VO11)"
20240320,"240320 (2003 HS42)"
20241370,"241370 (2008 LW8)"
20241596,"241596 (1998 XM2)"
20241662,"241662 (2000 KO44)"
20242147,"242147 (2003 BH84)"
20242187,"242187 (2003 KR18)"
20242191,"242191 (2003 NZ6)"
20242211,"242211 (2003 QB90)"
20242216,"242216 (2003 RN10)"
20242450,"242450 (2004 QY2)"
20242643,"242643 (2005 NZ6)"
20242708,"242708 (2005 UK1)"
20243025,"243025 (2006 UM216)"
20243147,"243147 (2007 TX18)"
20243298,"243298 (2008 EN82)"
20243566,"243566 (1995 SA)"
20244670,"244670 (2003 KN18)"
20244977,"244977 (2004 BE68)"
20246138,"246138 (2007 OG3)"
20247156,"247156 (2000 YH29)"
20247360,"247360 (2001 XU)"
20247517,"247517 (2002 QY6)"
20248083,"248083 (2004 QU24)"
20248590,"248590 (2006 CS)"
20248818,"248818 (2006 SZ217)"
20248926,"248926 (2006 WZ2)"
20249595,"249595 (1997 GH28)"
20249615,"249615 (1999 TB5)"
20249816,"249816 (2001 FD90)"
20249886,"249886 (2001 RY11)"
20250162,"250162 (2002 TY57)"
20250458,"250458 (2004 BO41)"
20250577,"250577 (2005 AC)"
20250614,"250614 (2005 GG)"
20250620,"250620 (2005 GE59)"
20250680,"250680 (2005 QC5)"
20250697,"250697 (2005 QY151)"
20250706,"250706 (2005 RR6)"
20251346,"251346 (2007 SJ)"
20251722,"251722 (1997 US2)"
20251732,"251732 (1998 HG49)"
20252091,"252091 (2000 UP30)"
20252373,"252373 (2001 SA270)"
20252399,"252399 (2001 TX44)"
20252558,"252558 (2001 WT1)"
20252793,"252793 (2002 FW5)"
20253062,"253062 (2002 TC70)"
20253106,"253106 (2002 UR3)"
20253586,"253586 (2003 TX7)"
20253841,"253841 (2003 YG118)"
20254417,"254417 (2004 VV)"
20254419,"254419 (2004 VT60)"
20255071,"255071 (2005 UH6)"
20255501,"255501 (2006 BG)"
20256004,"256004 (2006 UP)"
20256412,"256412 (2007 BT2)"
20256670,"256670 (2007 XT58)"
20257744,"257744 (2000 AD205)"
20257838,"257838 (2000 JQ66)"
20258325,"258325 (2001 VB2)"
20259221,"259221 (2003 BA21)"
20259802,"259802 (2004 BJ86)"
20260141,"260141 (2004 QT24)"
20260277,"260277 (2004 TR12)"
20261938,"261938 (2006 OB5)"
20262623,"262623 (2006 WY2)"
20263976,"263976 (2009 KD5)"
20264308,"264308 (1999 NA5)"
20264357,"264357 (2000 AZ93)"
20264993,"264993 (2003 DX10)"
20265032,"265032 (2003 OU)"
20265187,"265187 (2003 YS117)"
20265196,"265196 (2004 BW58)"
20265482,"265482 (2005 EE)"
20265661,"265661 (2005 UB)"
20265962,"265962 (2006 CG)"
20267131,"267131 (2000 EK26)"
20267136,"267136 (2000 EF104)"
20267221,"267221 (2001 AD2)"
20267223,"267223 (2001 DQ8)"
20267270,"267270 (2001 RP17)"
20267337,"267337 (2001 VK5)"
20267494,"267494 (2002 JB9)"
20267720,"267720 (2003 CA)"
20267729,"267729 (2003 FC5)"
20267759,"267759 (2003 MC7)"
20267940,"267940 (2004 EM20)"
20269690,"269690 (1996 RG3)"
20271480,"271480 (2004 FX31)"
20274138,"274138 (2008 FU6)"
20274855,"274855 (2009 RB4)"
20275545,"275545 (1998 UN1)"
20275558,"275558 (1999 RH33)"
20275611,"275611 (1999 XX262)"
20275677,"275677 (2000 RS11)"
20275714,"275714 (2000 YH4)"
20275792,"275792 (2001 QH142)"
20275974,"275974 (2001 XD)"
20275975,"275975 (2001 XF1)"
20275976,"275976 (2001 XV10)"
20276033,"276033 (2002 AJ129)"
20276049,"276049 (2002 CE26)"
20276111,"276111 (2002 GM9)"
20276392,"276392 (2002 XH4)"
20276397,"276397 (2002 XA40)"
20276409,"276409 (2002 YN2)"
20276468,"276468 (2003 HQ32)"
20276660,"276660 (2003 WB25)"
20276703,"276703 (2004 BL11)"
20276732,"276732 (2004 EV9)"
20276770,"276770 (2004 HC)"
20276786,"276786 (2004 KD1)"
20276891,"276891 (2004 RH340)"
20277039,"277039 (2005 CF41)"
20277127,"277127 (2005 GW119)"
20277142,"277142 (2005 LG8)"
20277279,"277279 (2005 SA71)"
20277473,"277473 (2005 WD1)"
20277475,"277475 (2005 WK4)"
20277570,"277570 (2005 YP180)"
20277616,"277616 (2006 BN6)"
20277617,"277617 (2006 BT7)"
20277810,"277810 (2006 FV35)"
20277830,"277830 (2006 HR29)"
20277958,"277958 (2006 SP134)"
20278327,"278327 (2007 HA59)"
20278381,"278381 (2007 MR)"
20279744,"279744 (1998 KM3)"
20279816,"279816 (2000 JE5)"
20280136,"280136 (2002 OM4)"
20280244,"280244 Ati (2002 WP11)"
20280491,"280491 (2004 MO7)"
20281070,"281070 (2006 OY10)"
20281365,"281365 (2008 CM116)"
20281375,"281375 (2008 JV19)"
20283457,"283457 (2001 MQ3)"
20283460,"283460 (2001 PD1)"
20283729,"283729 (2002 UX)"
20284114,"284114 (2005 TZ51)"
20284422,"284422 (2006 YD)"
20285110,"285110 (1995 MA1)"
20285179,"285179 (1996 TY11)"
20285263,"285263 (1998 QE2)"
20285331,"285331 (1999 FN53)"
20285339,"285339 (1999 JR6)"
20285540,"285540 (2000 GU127)"
20285567,"285567 (2000 OM)"
20285571,"285571 (2000 PQ9)"
20285625,"285625 (2000 RD34)"
20285638,"285638 (2000 SO10)"
20285818,"285818 (2001 BZ39)"
20285838,"285838 (2001 FA1)"
20285944,"285944 (2001 RZ11)"
20285990,"285990 (2001 SK9)"
20286079,"286079 (2001 TW1)"
20286080,"286080 (2001 TX1)"
20288592,"288592 (2004 JW20)"
20288807,"288807 (2004 RW164)"
20288914,"288914 (2004 SX)"
20289227,"289227 (2004 XY60)"
20289315,"289315 (2005 AN26)"
20290772,"290772 (2005 VC)"
20292165,"292165 (2006 SC6)"
20292220,"292220 (2006 SU49)"
20293054,"293054 (2006 WP127)"
20293726,"293726 (2007 RQ17)"
20294739,"294739 (2008 CM)"
20296318,"296318 (2009 EN2)"
20297274,"297274 (1996 SK)"
20297300,"297300 (1998 SC15)"
20297418,"297418 (2000 SP43)"
20299582,"299582 (2006 GQ2)"
20301011,"301011 (2008 JO)"
20301844,"301844 (1990 UA)"
20302010,"302010 (2000 SH8)"
20302156,"302156 (2001 SF286)"
20302169,"302169 (2001 TD45)"
20302311,"302311 (2002 AA)"
20302523,"302523 (2002 KH3)"
20302591,"302591 (2002 QE7)"
20302800,"302800 (2003 AA)"
20302830,"302830 (2003 FB)"
20302831,"302831 (2003 FH)"
20302871,"302871 (2003 HA22)"
20303174,"303174 (2004 FH11)"
20303248,"303248 (2004 QV16)"
20303250,"303250 (2004 RU10)"
20303262,"303262 (2004 RJ84)"
20303449,"303449 (2005 BE2)"
20303450,"303450 (2005 BY2)"
20303933,"303933 (2005 VQ)"
20304088,"304088 (2006 HX5)"
20304153,"304153 (2006 OU10)"
20304293,"304293 (2006 SQ78)"
20304330,"304330 (2006 SX217)"
20304640,"304640 (2006 WW1)"
20305090,"305090 (2007 VQ4)"
20306367,"306367 Nut (5025 P-L)"
20306383,"306383 (1993 VD)"
20306431,"306431 (1998 SR49)"
20306462,"306462 (1999 RC32)"
20306523,"306523 (1999 XR35)"
20306595,"306595 (2000 GG147)"
20306918,"306918 (2001 UQ11)"
20307005,"307005 (2001 XP1)"
20307070,"307070 (2002 AV31)"
20307161,"307161 (2002 DY3)"
20307493,"307493 (2002 XP90)"
20307564,"307564 (2003 FQ6)"
20307918,"307918 (2004 EU9)"
20308041,"308041 (2004 TN)"
20308043,"308043 (2004 TH10)"
20308127,"308127 (2004 XM130)"
20308242,"308242 (2005 GO21)"
20308635,"308635 (2005 YU55)"
20308899,"308899 (2006 SL198)"
20309203,"309203 (2007 GG)"
20309214,"309214 (2007 LL)"
20309662,"309662 (2008 EE)"
20309728,"309728 (2008 JF)"
20310402,"310402 (1999 EE5)"
20310442,"310442 (2000 CH59)"
20310560,"310560 (2001 QL142)"
20310737,"310737 (2002 QG24)"
20310842,"310842 (2003 AK18)"
20311044,"311044 (2004 BB103)"
20311066,"311066 (2004 DC)"
20311321,"311321 (2005 NP1)"
20311554,"311554 (2006 BQ147)"
20311555,"311555 (2006 BA148)"
20311925,"311925 (2007 BF72)"
20312070,"312070 (2007 TA19)"
20312473,"312473 (2008 SX245)"
20312942,"312942 (1995 EK1)"
20312956,"312956 (1997 CZ3)"
20313276,"313276 (2002 AX1)"
20313538,"313538 (2002 YB12)"
20313548,"313548 (2003 BL1)"
20313552,"313552 (2003 BX33)"
20313809,"313809 (2004 BH41)"
20314079,"314079 (2005 CV25)"
20314082,"314082 Dryope (2005 CZ36)"
20314212,"314212 (2005 NJ1)"
20315020,"315020 (2007 BG49)"
20315098,"315098 (2007 EX)"
20315508,"315508 (2008 AB31)"
20316695,"316695 (1996 TE9)"
20317212,"317212 (2002 CW46)"
20317255,"317255 (2002 DJ5)"
20317643,"317643 (2003 FH1)"
20317685,"317685 (2003 NO4)"
20318050,"318050 (2004 FC32)"
20318160,"318160 (2004 QZ2)"
20318411,"318411 (2005 AH14)"
20318450,"318450 (2005 EJ)"
20319988,"319988 (2007 DK)"
20320378,"320378 (2007 UR3)"
20322652,"322652 (1999 JO8)"
20322705,"322705 (2000 DK8)"
20322756,"322756 (2001 CK32)"
20322763,"322763 (2001 FA7)"
20322775,"322775 (2001 HA8)"
20322913,"322913 (2002 CM1)"
20322966,"322966 (2002 KF4)"
20323179,"323179 (2003 HR32)"
20323300,"323300 (2003 UD22)"
20325102,"325102 (2008 EY5)"
20325395,"325395 (2009 CQ5)"
20325769,"325769 (2010 LY63)"
20326290,"326290 Akhenaten (1998 HE3)"
20326291,"326291 (1998 HM3)"
20326302,"326302 (1998 VN)"
20326332,"326332 (2000 GS146)"
20326354,"326354 (2000 SJ344)"
20326386,"326386 (2001 OA14)"
20326388,"326388 (2001 QD96)"
20326683,"326683 (2002 WP)"
20326732,"326732 Nice (2003 HB6)"
20326742,"326742 (2003 QN47)"
20326777,"326777 (2003 SV222)"
20326946,"326946 (2004 EN20)"
20327140,"327140 (2005 EE224)"
20328059,"328059 (2007 UB6)"
20329275,"329275 (1999 VP6)"
20329291,"329291 (2000 JB6)"
20329338,"329338 (2001 JW2)"
20329340,"329340 (2001 LM5)"
20329343,"329343 (2001 QG96)"
20329390,"329390 (2001 YP2)"
20329395,"329395 (2002 AC)"
20329437,"329437 (2002 OA22)"
20329520,"329520 (2002 SV)"
20329571,"329571 (2002 VC92)"
20329614,"329614 (2003 KU2)"
20329669,"329669 (2003 UD8)"
20329713,"329713 (2003 WO7)"
20329770,"329770 (2004 JA)"
20329774,"329774 (2004 LE)"
20329915,"329915 (2005 MB)"
20330233,"330233 (2006 KV86)"
20330659,"330659 (2008 GG2)"
20330809,"330809 (2008 VK14)"
20330825,"330825 (2008 XE3)"
20331471,"331471 (1984 QY1)"
20331509,"331509 (1999 YA)"
20331510,"331510 (2000 AE6)"
20331769,"331769 (2003 BQ35)"
20331792,"331792 (2003 MT2)"
20331876,"331876 (2004 CL)"
20331963,"331963 (2004 XK35)"
20331990,"331990 (2005 FD)"
20331999,"331999 (2005 HA8)"
20332408,"332408 (2007 MM13)"
20332446,"332446 (2008 AF4)"
20332775,"332775 (2009 VO24)"
20333284,"333284 (1999 PJ1)"
20333311,"333311 (2001 MR3)"
20333358,"333358 (2001 WN1)"
20333478,"333478 (2004 SD20)"
20333480,"333480 (2004 TC10)"
20333510,"333510 (2005 MD)"
20333521,"333521 (2005 PO)"
20333555,"333555 (2005 VY17)"
20333578,"333578 (2006 KM103)"
20333707,"333707 (2008 YT30)"
20333755,"333755 (2010 VC1)"
20333888,"333888 (1998 ST4)"
20333889,"333889 (1998 SV4)"
20333908,"333908 (1999 TN12)"
20334412,"334412 (2002 EZ2)"
20334673,"334673 (2003 AL18)"
20335746,"335746 (2007 EJ26)"
20335758,"335758 (2007 EM88)"
20337053,"337053 (1996 XW1)"
20337069,"337069 (1998 FX134)"
20337075,"337075 (1998 QC1)"
20337084,"337084 (1998 SE36)"
20337118,"337118 (1999 TX2)"
20337119,"337119 (1999 TK12)"
20337248,"337248 (2000 RH60)"
20337252,"337252 (2000 SD8)"
20337345,"337345 (2001 KO20)"
20337557,"337557 (2001 SF262)"
20337558,"337558 (2001 SG262)"
20337866,"337866 (2001 WL15)"
20338049,"338049 (2002 NY31)"
20338172,"338172 (2002 RV112)"
20338176,"338176 (2002 RC118)"
20338292,"338292 (2002 UA31)"
20338347,"338347 (2002 XG4)"
20338567,"338567 (2003 SJ84)"
20339492,"339492 (2005 GQ21)"
20339714,"339714 (2005 ST1)"
20339715,"339715 (2005 SS4)"
20340048,"340048 (2005 VT5)"
20340291,"340291 (2006 CV)"
20340666,"340666 (2006 RO36)"
20341050,"341050 (2007 HZ)"
20341816,"341816 (2007 YK)"
20341843,"341843 (2008 EV5)"
20342866,"342866 (2008 YU32)"
20343098,"343098 (2009 DV42)"
20343158,"343158 Marsyas (2009 HC82)"
20343166,"343166 (2009 SO103)"
20344074,"344074 (1997 UH9)"
20344076,"344076 (1998 HJ3)"
20344133,"344133 (2000 AD6)"
20344143,"344143 (2000 JQ3)"
20344756,"344756 (2003 VO2)"
20345646,"345646 (2006 TN)"
20345705,"345705 (2006 VB14)"
20345722,"345722 (2007 BG29)"
20345813,"345813 (2007 HX4)"
20345853,"345853 (2007 PU11)"
20347634,"347634 (2001 SW269)"
20347813,"347813 (2002 NP1)"
20348304,"348304 (2005 AN19)"
20348306,"348306 (2005 AY28)"
20348314,"348314 (2005 BC)"
20348400,"348400 (2005 JF21)"
20348461,"348461 (2005 SH19)"
20348595,"348595 (2005 XE1)"
20348776,"348776 (2006 KZ37)"
20349063,"349063 (2006 XA)"
20349068,"349068 (2006 YT13)"
20349074,"349074 (2007 BM8)"
20349219,"349219 (2007 SV11)"
20349507,"349507 (2008 QY)"
20349925,"349925 (2009 WC26)"
20349928,"349928 (2009 WD106)"
20350462,"350462 (1998 KG3)"
20350513,"350513 (2000 BG19)"
20350523,"350523 (2000 EA14)"
20350536,"350536 (2000 QY69)"
20350713,"350713 (2001 XP88)"
20350751,"350751 (2002 AW)"
20350964,"350964 (2003 BT35)"
20350988,"350988 (2003 GW)"
20351278,"351278 (2004 SB20)"
20351331,"351331 (2004 XH29)"
20351340,"351340 (2004 YC5)"
20351370,"351370 (2005 EY)"
20351508,"351508 (2005 RN33)"
20351545,"351545 (2005 TE15)"
20351815,"351815 (2006 OF15)"
20352102,"352102 (2007 AG12)"
20352143,"352143 (2007 LR32)"
20353190,"353190 (2009 ST)"
20353938,"353938 (1998 QR15)"
20353947,"353947 (1999 CT8)"
20354030,"354030 (2001 RB18)"
20354101,"354101 (2001 YF1)"
20354127,"354127 (2002 BP26)"
20354182,"354182 (2002 DU3)"
20354332,"354332 (2003 AD1)"
20354663,"354663 (2005 LY19)"
20354713,"354713 (2005 SG19)"
20354876,"354876 (2006 BG55)"
20354952,"354952 (2006 FJ9)"
20355046,"355046 (2006 SO19)"
20355256,"355256 (2007 KN4)"
20355770,"355770 (2008 RE80)"
20356285,"356285 (2010 DE)"
20356394,"356394 (2010 QD2)"
20356991,"356991 (1998 QA1)"
20357005,"357005 (1999 HA2)"
20357022,"357022 (1999 YG3)"
20357024,"357024 (1999 YR14)"
20357028,"357028 (2000 EJ26)"
20357058,"357058 (2001 OG25)"
20357311,"357311 (2003 DC14)"
20357414,"357414 (2003 XE)"
20357439,"357439 (2004 BL86)"
20357594,"357594 (2004 XL35)"
20357618,"357618 (2005 EM30)"
20357621,"357621 (2005 EG94)"
20357622,"357622 (2005 EY95)"
20358453,"358453 (2007 EH88)"
20358471,"358471 (2007 NS4)"
20358744,"358744 (2008 CR118)"
20359170,"359170 (2009 CN5)"
20359242,"359242 (2009 FT)"
20359369,"359369 (2009 YG)"
20359592,"359592 (2010 VA1)"
20360191,"360191 (1988 TA)"
20360192,"360192 (1991 FB)"
20360433,"360433 (2002 JR9)"
20360502,"360502 (2003 EO16)"
20361071,"361071 (2006 AO4)"
20361123,"361123 (2006 GW2)"
20361518,"361518 (2007 FD)"
20361532,"361532 (2007 HF44)"
20361538,"361538 (2007 JZ20)"
20361611,"361611 (2007 TY18)"
20361689,"361689 (2007 VY7)"
20361754,"361754 (2007 YV29)"
20361861,"361861 (2008 ED69)"
20362310,"362310 (2009 UM3)"
20363024,"363024 (1998 OK1)"
20363027,"363027 (1998 ST27)"
20363067,"363067 (2000 CO101)"
20363069,"363069 (2000 EV106)"
20363071,"363071 (2000 GD147)"
20363075,"363075 (2000 OG8)"
20363076,"363076 (2000 PH6)"
20363084,"363084 (2000 RD53)"
20363116,"363116 (2001 GQ2)"
20363163,"363163 (2001 SE286)"
20363267,"363267 (2002 GS)"
20363298,"363298 (2002 KL3)"
20363305,"363305 (2002 NV16)"
20363344,"363344 (2002 QC7)"
20363505,"363505 (2003 UC20)"
20363599,"363599 (2004 FG11)"
20363617,"363617 (2004 KK17)"
20363626,"363626 (2004 RA11)"
20363734,"363734 (2004 XN50)"
20363790,"363790 (2005 JE46)"
20363814,"363814 (2005 ND7)"
20363831,"363831 (2005 PY16)"
20364136,"364136 (2006 CJ)"
20364762,"364762 (2007 XC10)"
20364877,"364877 (2008 EM9)"
20365014,"365014 (2008 OX2)"
20365071,"365071 (2009 AV)"
20365246,"365246 (2009 NE)"
20365424,"365424 (2010 KX7)"
20365449,"365449 (2010 NJ1)"
20366470,"366470 (2002 FD)"
20366615,"366615 (2003 LO6)"
20366733,"366733 (2004 BG121)"
20366746,"366746 (2004 LJ)"
20366774,"366774 (2004 TB18)"
20366833,"366833 (2005 MC)"
20367248,"367248 (2007 MK13)"
20367390,"367390 (2008 MB5)"
20367525,"367525 (2009 QZ6)"
